Gene	LFC	p.value	FDR	B
ENSG00000010310	0.106571151227245	0.209337108104134	0.223414341741575	1.24587886761579
ENSG00000010318	-0.442898393032145	2.31600367924569e-28	5.04999054736398e-28	Inf
ENSG00000010319	-3.1529182816292	1.10167041581549e-159	5.94984238750499e-158	Inf
ENSG00000010322	-0.661713842191079	2.41345529730678e-72	1.36401218169537e-71	Inf
ENSG00000010327	-1.19733295127488	1.72312300694201e-96	1.79170132201714e-95	Inf
ENSG00000010361	-0.0375540374411671	0.453995938452405	0.471285750065273	0.114983517565767
ENSG00000010404	-0.348611925902	9.0412190330935e-24	1.78896246459324e-23	Inf
ENSG00000010539	0.325746221894709	3.20115132367052e-20	5.85684038159614e-20	Inf
ENSG00000010610	-0.214254484813294	2.09542111551863e-14	3.36990280289073e-14	31.0197728682708
ENSG00000010626	0.596445862337993	6.27413643167999e-40	1.73669632266468e-39	Inf
ENSG00000010671	-0.0649712492246263	0.0272993631703858	0.0306042121081375	3.45553532825655
ENSG00000010704	-0.792695993766561	2.66012672189088e-26	5.56155917559563e-26	Inf
ENSG00000010803	-0.148036799265449	0.000154192887804914	0.000189681103016175	8.56997660198692
ENSG00000010810	-1.27631995538132	2.61660866101687e-99	2.91329182765832e-98	Inf
ENSG00000010818	-0.592164794161195	7.885446173835e-25	1.59717251497464e-24	Inf
ENSG00000010932	-2.18228896812117	2.09977156462976e-63	9.68209417854449e-63	Inf
ENSG00000011007	-0.186721978014059	1.3841439775634e-11	2.07306497632995e-11	24.5994083444311
ENSG00000011009	0.411574132812249	3.81748008562649e-40	1.06074499442039e-39	Inf
ENSG00000011021	-1.07439333218265	5.66769803562382e-122	1.0908811352077e-120	Inf
ENSG00000011028	-0.679779441731252	5.53636763848978e-44	1.66320849314033e-43	Inf
ENSG00000011052	1.6301736181769	9.07880685708031e-47	2.88362191023437e-46	Inf
ENSG00000011105	0.3523623763289	1.28596960659617e-17	2.21954735104614e-17	Inf
ENSG00000011114	-0.477532081615008	4.4855840854367e-40	1.24471518505772e-39	Inf
ENSG00000011132	0.100803882172328	0.000126544661869749	0.000156133955835202	8.76464008178156
ENSG00000011143	0.375531429392959	4.73013423962087e-25	9.62924936487657e-25	Inf
ENSG00000011198	-0.549318004975315	6.59103240628364e-27	1.39349405563175e-26	Inf
ENSG00000011201	0.36203014832599	0.000107274711412684	0.000132606898367682	8.92798884198518
ENSG00000011243	0.484028414796374	3.39330969335964e-49	1.14034744605729e-48	Inf
ENSG00000011258	0.100154783768733	0.0166834508973736	0.0188992931273841	3.9495505909603
ENSG00000011260	0.98166991010475	1.22157356189964e-66	6.08014296249498e-66	Inf
ENSG00000011275	0.0989983061496536	0.000372312876743662	0.000451139102384911	7.70328359411172
ENSG00000011295	-0.05291038171588	0.308081014176148	0.324491675097188	0.733205600123789
ENSG00000011304	0.527039573784152	9.746809618499e-103	1.17955955199126e-101	Inf
ENSG00000011332	1.01822053912278	1.33990894694474e-20	2.47118273420975e-20	Inf
ENSG00000011347	1.37945062657962	8.6014529607244e-52	3.05365293484241e-51	Inf
ENSG00000011376	0.810129749136875	3.45751736000223e-61	1.50553869641012e-60	Inf
ENSG00000011405	-0.0466226121943668	0.154955165800091	0.166752495895206	1.60882006923857
ENSG00000011422	1.04038088093791	2.47055345838751e-81	1.735021385575e-80	Inf
ENSG00000011451	0.0731219986215197	0.0157794094059838	0.0179032038678537	4.00471019003468
ENSG00000011454	0.101292502869936	0.00124135177270885	0.00147684740738023	6.51636765428739
ENSG00000011465	-2.83425058270655	1.64879265193704e-129	3.90583058005511e-128	Inf
ENSG00000011478	0.265766449403483	1.69686529032142e-12	2.59596535377997e-12	26.6770787951077
ENSG00000011485	0.628737147925685	1.20206825046423e-79	8.08867310888852e-79	Inf
ENSG00000011523	-1.27761083965442	1.91487283254436e-132	4.83697545868187e-131	Inf
ENSG00000011566	0.694915517281217	2.15320991660774e-55	8.23179089619136e-55	Inf
ENSG00000011590	0.279207483010267	0.00363843779448139	0.0042428898354273	5.45825876050479
ENSG00000011600	0.0648243515050717	0.0185744143043107	0.0209921193597715	3.84239259347146
ENSG00000011638	-0.656484700753473	8.32518934307448e-30	1.86906763691112e-29	Inf
ENSG00000012048	1.93689442819853	1.4554654768997e-109	2.07142648108616e-108	Inf
ENSG00000012061	0.104400842610123	7.57427698278159e-05	9.41758311560697e-05	9.27025279850352
ENSG00000012171	0.0136265122945932	0.870113973053841	0.87702156309062	-1.9645225490784
ENSG00000012174	0.577841780087715	2.3705837746603e-38	6.34229751468266e-38	Inf
ENSG00000012211	0.374445672209909	4.13518456315062e-28	8.96937829567541e-28	Inf
ENSG00000012223	-3.9304418443839	1.13322089333022e-63	5.26050006737064e-63	Inf
ENSG00000012232	-0.478867299802978	5.02459953640088e-24	9.98298609332414e-24	Inf
ENSG00000012660	0.145494371980039	0.0829360932662791	0.0907413269284242	2.30461672498995
ENSG00000012779	-0.444826024874347	9.40801273315793e-13	1.44832563603199e-12	27.2606403721048
ENSG00000012822	-1.2055966585856	5.68394038177618e-134	1.51230428466596e-132	Inf
ENSG00000012963	0.452870861828977	2.85953588290721e-35	7.18533298054634e-35	Inf
ENSG00000012983	0.0556514979353155	0.110587592180439	0.120069372831722	1.99177338892784
ENSG00000013016	-0.57376290283433	1.31888230819017e-28	2.8923488679916e-28	Inf
ENSG00000013275	0.839177132512772	5.63474488480545e-89	4.82587558950734e-88	Inf
ENSG00000013288	0.248397372448161	3.46763359348404e-10	5.01003480056778e-10	21.414408106303
ENSG00000013297	-4.40760685542441	2.91091463043799e-176	2.8088385573973e-174	Inf
ENSG00000013306	0.912843014476006	8.01207318793176e-95	7.9538235474708e-94	Inf
ENSG00000013364	0.398060925360182	2.06125030135798e-22	3.96051199546734e-22	Inf
ENSG00000013374	-0.0568395250479631	0.0462039941444238	0.0511751309493718	2.91997054855825
ENSG00000013375	0.520931200166096	2.50127815906352e-28	5.45069257366537e-28	Inf
ENSG00000013392	0.058201232339649	0.254159276742554	0.269442713804418	0.997451845623032
ENSG00000013441	-0.936640428937849	1.96899901865075e-68	1.02038280687257e-67	Inf
ENSG00000013503	0.288720206668689	7.19737434656159e-11	1.0571828322725e-10	22.9702428890136
ENSG00000013523	-0.167044885045579	7.02792591475372e-05	8.74803918903899e-05	9.34400839817541
ENSG00000013561	0.320040419826019	8.86951391036257e-22	1.67967217504367e-21	Inf
ENSG00000013563	0.161755853067221	2.97009587996723e-05	3.74763906953585e-05	10.1917619276206
ENSG00000013573	0.536900429822798	1.72711911009013e-16	2.90982679541899e-16	35.638188281009
ENSG00000013583	0.790824604282354	1.25850172971056e-21	2.37490926151639e-21	Inf
ENSG00000013588	2.50411406748466	2.57824813227422e-86	2.03144058064981e-85	Inf
ENSG00000013619	-1.48834365467238	4.6862823602656e-53	1.71026855477772e-52	Inf
ENSG00000013725	-0.114740017186853	0.0147881254389048	0.0167982520485565	4.06953949980164
ENSG00000013810	2.25764258524428	1.62810975600509e-183	2.28788937945803e-181	Inf
ENSG00000014123	0.153173406747496	5.47580632534426e-05	6.83955995452475e-05	9.59013367159969
ENSG00000014138	0.990619696763475	2.19471561801645e-84	1.65449551329011e-83	Inf
ENSG00000014164	1.01445982835079	1.1664109938961e-97	1.24687095462719e-96	Inf
ENSG00000014216	0.334014561790205	8.21925904271499e-14	1.30088086806186e-13	29.67033359954
ENSG00000014257	-0.0919835340233223	0.311564917331247	0.327994080547856	0.717271588081805
ENSG00000014641	-0.63187022253672	2.81244861859075e-32	6.63743376903352e-32	Inf
ENSG00000014824	0.687230297500272	8.0384450557902e-61	3.47205173791428e-60	Inf
ENSG00000014914	-0.210235473839041	3.60115698372535e-05	4.52850965963863e-05	10.0024872869404
ENSG00000014919	-0.10778174518948	0.000257195061216103	0.000313670485005214	8.06685381419469
ENSG00000015133	1.19931769556776	1.6110244944773e-62	7.25738205199641e-62	Inf
ENSG00000015153	0.474315113531752	1.09491993340531e-29	2.45171273454648e-29	Inf
ENSG00000015171	0.301668162438006	7.19288254907009e-18	1.25026758754942e-17	Inf
ENSG00000015285	-0.124123226460369	4.70572232551668e-07	6.26189435869527e-07	14.2836122722408
ENSG00000015475	-0.077575990623783	0.0437953513039983	0.0485630824158486	2.97510976550114
ENSG00000015479	0.114442721446275	0.0119181884986257	0.0135979710175869	4.28414341707627
ENSG00000015520	-0.0303683942288365	0.834101671291509	0.842320734462808	-1.67559785659932
