Gene	LFC	p.value	FDR	B
ENSG00000006555	-0.036166575207509	0.708712224045606	0.723151267595073	-0.960147157774475
ENSG00000006576	0.850226885706729	7.34954973596564e-67	4.27046900354744e-66	Inf
ENSG00000006607	0.426776870945689	1.71577737303086e-44	5.89045581054284e-44	Inf
ENSG00000006625	0.79351640689397	1.38725955326381e-52	5.76491380245202e-52	Inf
ENSG00000006634	0.741353162801616	3.89263309919874e-82	3.38593578592563e-81	Inf
ENSG00000006638	0.204478757154197	9.85655149466794e-07	1.33931399111738e-06	13.523351682675
ENSG00000006652	-1.12975850450471	1.24015762284506e-92	1.43028218590115e-91	Inf
ENSG00000006695	0.205310144891906	2.49404376836733e-06	3.34464833719528e-06	12.6081456561453
ENSG00000006704	1.09659292849305	2.09363854172921e-124	6.95030372774968e-123	Inf
ENSG00000006712	0.148468542413228	3.43646232156198e-08	4.88838876091284e-08	16.8338179427184
ENSG00000006715	0.424925377293331	7.1984684515199e-39	2.15092139486579e-38	Inf
ENSG00000006740	-0.170247397397273	0.0556526128768908	0.0619389403137345	2.71766597637359
ENSG00000006744	-0.0944134947669694	0.000544822661239097	0.000669647010765513	7.30808996269246
ENSG00000006756	0.588970492306797	7.88526414427098e-39	2.35322295307584e-38	Inf
ENSG00000006757	0.452004002389556	7.46064932390875e-23	1.54397252379547e-22	Inf
ENSG00000006788	0.802397889974866	3.23636134063513e-18	5.99323107015774e-18	Inf
ENSG00000006831	0.380344502271262	8.96468016355321e-08	1.26099742127477e-07	15.8861925131383
ENSG00000006837	0.49858832628944	8.51496646134492e-29	2.01909607735102e-28	Inf
ENSG00000007001	-0.215086679691579	0.0217206532995649	0.0248172352271789	3.67108652385036
ENSG00000007047	0.713739689263604	6.39326521412371e-71	4.10359737069741e-70	Inf
ENSG00000007062	-2.76085439070733	1.13370816383628e-57	5.30701551208482e-57	Inf
ENSG00000007080	0.258372457056614	5.32368858134317e-23	1.10600069651731e-22	Inf
ENSG00000007129	-0.224964199627049	0.00242340808324731	0.00289409311855788	5.84218518576731
ENSG00000007168	-0.209004688756026	1.98140917943956e-17	3.5979069706697e-17	Inf
ENSG00000007171	-0.30364271518859	0.000664546906814805	0.000813416653635305	7.11345334294134
ENSG00000007202	-0.098386677669499	0.00509437483475279	0.00599772094991149	5.11035994407237
ENSG00000007216	-2.63309913993132	2.27301422351742e-57	1.05650635424506e-56	Inf
ENSG00000007237	-0.561142262673187	2.61061118930064e-31	6.54869780830806e-31	Inf
ENSG00000007255	0.644613479399815	9.14138182592153e-55	3.9937325852215e-54	Inf
ENSG00000007312	-1.3694786939062	6.42281380850849e-69	3.92252350482497e-68	Inf
ENSG00000007341	0.351466156234481	2.31590245987554e-13	3.80913320502712e-13	28.5961935268183
ENSG00000007350	-1.60842395593869	3.33812836061475e-61	1.69947484669497e-60	Inf
ENSG00000007372	-0.342687430507646	8.3593769221823e-11	1.28402442504156e-10	22.7758520345023
ENSG00000007376	0.673150574353867	1.78370634044672e-83	1.59464889262668e-82	Inf
ENSG00000007384	0.429830141963238	5.26597842948513e-37	1.49920872911817e-36	Inf
ENSG00000007392	0.465456805594119	5.29910778718443e-50	2.05959414907915e-49	Inf
ENSG00000007402	1.42726031172093	1.87472376523627e-73	1.28600719327155e-72	Inf
ENSG00000007516	0.430118483407767	7.22000473262403e-06	9.54882570358189e-06	11.5590828251361
ENSG00000007520	0.278444420037564	1.53434347979086e-35	4.23414442831132e-35	Inf
ENSG00000007541	1.05125242292903	1.19756151131789e-114	2.66259682255224e-113	Inf
ENSG00000007545	0.260153806537618	2.22440390550063e-17	4.03610657242274e-17	Inf
ENSG00000007866	-0.190061573420599	8.60652416926058e-10	1.28119747841075e-09	20.4754706626966
ENSG00000007923	0.0574418724076351	0.00829545259458585	0.00966656314741451	4.62936885895133
ENSG00000007933	-0.767103972973046	2.16785022768777e-16	3.85188610306319e-16	35.638188281009
ENSG00000007944	-0.377089626049433	2.08193644915967e-12	3.34227464120864e-12	26.4243540197752
ENSG00000007952	0.589705348233012	5.55348982343774e-27	1.25811882461164e-26	Inf
ENSG00000007968	1.07199893786219	7.71747084532742e-55	3.37674344060669e-54	Inf
ENSG00000008018	-0.0704088321434039	0.00784554469692366	0.00915629849566788	4.68411480127541
ENSG00000008083	0.864730047709693	8.20418982302605e-66	4.63676077698083e-65	Inf
ENSG00000008086	-0.00984685976877679	0.823467184828981	0.832846344295624	-1.6059356810945
ENSG00000008128	-0.152069333976434	0.013991200965834	0.0161310054786906	4.11074952640686
ENSG00000008130	-0.230921835574495	6.25549200224341e-19	1.1792392711705e-18	Inf
ENSG00000008196	0.222091547401241	0.299330535814549	0.317005207827598	0.767569032390561
ENSG00000008226	-0.919842471869985	9.63201785751126e-22	1.94684857519366e-21	Inf
ENSG00000008256	-0.504737156277888	1.36036967867397e-23	2.86608307556435e-23	Inf
ENSG00000008277	-0.124766865261508	0.0642126171663345	0.0712303357499637	2.56794197703832
ENSG00000008282	-0.164420075535648	0.000318406851324308	0.000395643365205095	7.83460162375085
