Gene	LFC	p.value	FDR	B
ENSG00000010361	-0.645861086745142	3.05062275978764e-24	6.49334026840682e-24	Inf
ENSG00000010404	-0.615203942885319	5.9211930382205e-52	2.4542768624056e-51	Inf
ENSG00000010539	0.176091794212248	3.43850971936843e-05	4.43060533055627e-05	10.0243449397477
ENSG00000010610	0.270995656688342	1.38506591119597e-19	2.64338660319758e-19	Inf
ENSG00000010626	-0.0615481955472821	0.221183796134105	0.237952598873572	1.16393727051573
ENSG00000010671	0.457058085121606	3.17982391835202e-30	7.78760937296567e-30	Inf
ENSG00000010704	-1.13318652837783	3.353594611501e-50	1.32550323339338e-49	Inf
ENSG00000010803	0.436664699081917	3.56452977578077e-21	7.08014326535624e-21	Inf
ENSG00000010810	0.059931471641164	0.357188839286893	0.37687354277872	0.502839778399611
ENSG00000010818	0.230614138453219	2.19809535900433e-07	3.05152812451839e-07	15.0024528561877
ENSG00000010932	-1.18584574357797	9.63718330782459e-18	1.76500811334244e-17	Inf
ENSG00000011007	-0.0543710739614748	0.0480424885356384	0.0540720823534083	2.86184835432852
ENSG00000011009	0.640067387359032	4.1803987204821e-59	2.077140098876e-58	Inf
ENSG00000011021	-1.13012488694078	3.31126449888882e-110	6.61978485592773e-109	Inf
ENSG00000011028	-0.055783992671522	0.293314082109081	0.312163825326974	0.790022560192095
ENSG00000011052	0.913919844800933	9.91114763632604e-21	1.94619387991023e-20	Inf
ENSG00000011105	0.118547501076469	0.0183231561847713	0.0211271698094782	3.8358418555894
ENSG00000011114	-0.686656331840626	3.94815923842619e-64	2.24364573290069e-63	Inf
ENSG00000011132	0.388406452707957	2.23624614584363e-29	5.35795840340022e-29	Inf
ENSG00000011143	-0.234698357466357	4.17244141383212e-12	6.59444387680783e-12	25.7448015706457
ENSG00000011198	-0.649844581928682	6.47601193454507e-32	1.64763221551424e-31	Inf
ENSG00000011201	-1.06461517235565	9.45979092053901e-21	1.8593293561092e-20	Inf
ENSG00000011243	0.369248009073087	2.12187091022502e-31	5.3412103573212e-31	Inf
ENSG00000011258	-0.139599944806381	0.000367178458470943	0.000456811157633526	7.69078355875058
ENSG00000011260	0.69844769855965	7.0072699934779e-48	2.62346678441798e-47	Inf
ENSG00000011275	0.364148004469172	1.81983172107672e-26	4.0716411029102e-26	Inf
ENSG00000011295	-0.283252295099881	1.94882627222572e-15	3.37004915940203e-15	33.3356031880149
ENSG00000011304	0.441705451461147	2.73444208479524e-67	1.68490058473079e-66	Inf
ENSG00000011332	1.28542824715862	4.31890745428964e-29	1.02900191758664e-28	Inf
ENSG00000011347	0.548544680032179	4.12598868226326e-13	6.70253200752844e-13	28.03113809088
ENSG00000011376	0.565157123487203	3.18697743752203e-36	8.94132805402089e-36	Inf
ENSG00000011405	-0.420117136810037	8.61528004428219e-28	1.9913376454957e-27	Inf
ENSG00000011422	2.10212156095883	2.07081765451112e-141	9.42547633062704e-140	Inf
ENSG00000011451	0.308968595137722	1.02012663922151e-19	1.95385906789627e-19	Inf
ENSG00000011454	0.00268522591264111	0.940226858004132	0.94394420078739	-2.82371944590847
ENSG00000011465	-2.78096593327571	1.31621252832795e-130	4.57953368630259e-129	Inf
ENSG00000011478	0.495185753263183	7.45443896973779e-28	1.72439746920225e-27	Inf
ENSG00000011485	0.595680342604577	1.74576982325948e-58	8.52505817201677e-58	Inf
ENSG00000011523	-1.41906720234501	9.86264986222204e-136	3.92175807982972e-134	Inf
ENSG00000011566	0.33513636663545	3.6883770169309e-17	6.65987636515193e-17	36.7368005696771
ENSG00000011590	1.36727643253221	1.57852157695792e-38	4.72739940097018e-38	Inf
ENSG00000011600	0.356296581581313	3.0917630737204e-26	6.8857022201922e-26	Inf
